날짜시간,앙상블예측(MW),발전량기준(MW),XGB예측(MW),LGB예측(MW)
2026-05-28 08:50:00,63540.7,73008.2,63602.9,63511.5
2026-05-28 08:55:00,63514.9,72978.7,63584.3,63482.4
2026-05-28 09:00:00,63328.3,72764.2,63345.3,63320.3
2026-05-28 09:05:00,63273.2,72701.0,63302.2,63259.7
2026-05-28 09:10:00,63335.9,72773.0,63316.2,63345.2
2026-05-28 09:15:00,63368.7,72810.6,63442.5,63334.1
2026-05-28 09:20:00,63357.9,72798.2,63378.4,63348.3
2026-05-28 09:25:00,63330.9,72767.2,63374.4,63310.5
2026-05-28 09:30:00,63138.8,72546.5,63146.1,63135.4
2026-05-28 09:35:00,62959.5,72340.5,62967.6,62955.7
2026-05-28 09:40:00,62820.7,72181.0,62833.3,62814.9
2026-05-28 09:45:00,62636.0,71968.8,62644.1,62632.2
2026-05-28 09:50:00,62452.2,71757.6,62443.0,62456.6
2026-05-28 09:55:00,62249.2,71524.4,62249.4,62249.2
2026-05-28 10:00:00,61992.2,71229.0,62017.7,61980.3
2026-05-28 10:05:00,61890.6,71112.3,61983.3,61847.1
2026-05-28 10:10:00,61832.8,71045.9,61866.5,61817.0
2026-05-28 10:15:00,61951.6,71182.4,61975.0,61940.7
2026-05-28 10:20:00,61968.3,71201.5,61969.3,61967.8
2026-05-28 10:25:00,61945.5,71175.3,61961.9,61937.8
2026-05-28 10:30:00,61800.3,71008.6,61820.0,61791.1
2026-05-28 10:35:00,61733.2,70931.5,61669.7,61763.0
2026-05-28 10:40:00,61627.9,70810.4,61649.6,61617.7
2026-05-28 10:45:00,61567.0,70740.5,61590.4,61556.0
2026-05-28 10:50:00,61500.7,70664.3,61489.7,61505.9
2026-05-28 10:55:00,61440.8,70595.5,61386.9,61466.1
2026-05-28 11:00:00,61303.7,70437.9,61349.0,61282.5
2026-05-28 11:05:00,61189.8,70307.1,61255.1,61159.2
2026-05-28 11:10:00,61068.7,70167.9,61118.3,61045.5
2026-05-28 11:15:00,60905.5,69980.5,60995.4,60863.4
2026-05-28 11:20:00,60670.1,69709.9,60739.5,60637.5
2026-05-28 11:25:00,60492.1,69505.4,60537.2,60470.9
2026-05-28 11:30:00,60261.9,69240.9,60304.7,60241.9
2026-05-28 11:35:00,60082.9,69035.3,60034.6,60105.5
2026-05-28 11:40:00,59830.3,68745.0,59805.3,59842.0
2026-05-28 11:45:00,59591.9,68471.1,59639.1,59569.8
2026-05-28 11:50:00,59293.5,68128.2,59274.8,59302.2
2026-05-28 11:55:00,58863.9,67634.6,58905.5,58844.4
2026-05-28 12:00:00,58389.1,67089.0,58384.7,58391.1
2026-05-28 12:05:00,58345.6,67039.1,58296.6,58368.6
2026-05-28 12:10:00,58308.8,66996.8,58284.9,58320.0
2026-05-28 12:15:00,58206.5,66879.3,58176.9,58220.4
2026-05-28 12:20:00,58109.8,66768.1,58096.8,58115.9
2026-05-28 12:25:00,57985.8,66625.7,58007.5,57975.7
2026-05-28 12:30:00,57804.8,66417.8,57889.4,57765.2
2026-05-28 12:35:00,57715.0,66314.6,57778.8,57685.2
2026-05-28 12:40:00,57736.2,66338.9,57740.3,57734.3
2026-05-28 12:45:00,57804.7,66417.6,57778.0,57817.2
2026-05-28 12:50:00,57909.7,66538.2,57932.7,57898.9
2026-05-28 12:55:00,58167.5,66834.4,58108.3,58195.2
2026-05-28 13:00:00,58445.8,67154.2,58494.0,58423.2
2026-05-28 13:05:00,58664.7,67405.7,58735.8,58631.3
2026-05-28 13:10:00,58895.5,67671.0,58879.0,58903.3
2026-05-28 13:15:00,59082.7,67886.0,59102.6,59073.4
2026-05-28 13:20:00,59221.4,68045.4,59241.5,59212.0
2026-05-28 13:25:00,59442.5,68299.5,59374.7,59474.3
2026-05-28 13:30:00,59634.8,68520.4,59677.7,59614.8
2026-05-28 13:35:00,59856.2,68774.8,59876.0,59846.9
2026-05-28 13:40:00,60014.7,68956.9,60017.6,60013.3
2026-05-28 13:45:00,60150.3,69112.7,60199.0,60127.5
2026-05-28 13:50:00,60199.4,69169.1,60261.1,60170.4
2026-05-28 13:55:00,60340.7,69331.5,60382.3,60321.2
2026-05-28 14:00:00,60405.9,69406.4,60444.6,60387.8
2026-05-28 14:05:00,60490.0,69503.0,60532.8,60470.0
2026-05-28 14:10:00,60678.5,69719.6,60663.3,60685.6
2026-05-28 14:15:00,60857.6,69925.4,60866.5,60853.5
2026-05-28 14:20:00,61033.4,70127.3,61009.4,61044.6
2026-05-28 14:25:00,61161.7,70274.8,61114.6,61183.8
2026-05-28 14:30:00,61243.4,70368.6,61276.7,61227.8
2026-05-28 14:35:00,61321.3,70458.2,61385.0,61291.5
2026-05-28 14:40:00,61348.6,70489.5,61372.7,61337.3
2026-05-28 14:45:00,61434.8,70588.5,61484.5,61411.5
2026-05-28 14:50:00,61538.8,70708.1,61563.8,61527.1
2026-05-28 14:55:00,61607.5,70787.1,61647.6,61588.8
2026-05-28 15:00:00,61618.0,70799.0,61633.9,61610.5
2026-05-28 15:05:00,61615.0,70795.7,61638.6,61604.0
2026-05-28 15:10:00,61727.3,70924.7,61712.2,61734.4
2026-05-28 15:15:00,61961.5,71193.8,61969.9,61957.6
2026-05-28 15:20:00,62136.6,71395.0,62153.2,62128.8
2026-05-28 15:25:00,62349.9,71640.1,62355.7,62347.3
2026-05-28 15:30:00,62489.7,71800.7,62481.9,62493.4
2026-05-28 15:35:00,62634.8,71967.3,62656.4,62624.6
2026-05-28 15:40:00,62742.9,72091.6,62758.3,62735.7
2026-05-28 15:45:00,62867.9,72235.2,62893.4,62856.0
2026-05-28 15:50:00,63107.1,72510.1,63080.8,63119.5
2026-05-28 15:55:00,63240.3,72663.1,63238.7,63241.0
2026-05-28 16:00:00,63350.7,72789.9,63349.7,63351.1
2026-05-28 16:05:00,63413.9,72862.5,63446.4,63398.6
2026-05-28 16:10:00,63543.0,73011.0,63570.8,63530.0
2026-05-28 16:15:00,63725.8,73221.0,63745.2,63716.8
2026-05-28 16:20:00,63890.0,73409.7,63933.0,63869.9
2026-05-28 16:25:00,64021.8,73561.1,64106.6,63982.1
2026-05-28 16:30:00,64172.0,73733.6,64162.6,64176.3
2026-05-28 16:35:00,64339.3,73925.9,64366.9,64326.4
2026-05-28 16:40:00,64484.8,74093.1,64435.6,64507.9
2026-05-28 16:45:00,64689.7,74328.5,64669.3,64699.3
2026-05-28 16:50:00,64805.6,74461.7,64846.9,64786.3
2026-05-28 16:55:00,64890.9,74559.6,64879.3,64896.3
2026-05-28 17:00:00,64915.7,74588.1,64900.6,64922.7
2026-05-28 17:05:00,64841.5,74502.9,64826.6,64848.5
2026-05-28 17:10:00,64921.6,74594.9,64908.5,64927.8
2026-05-28 17:15:00,64994.5,74678.6,64984.3,64999.2
2026-05-28 17:20:00,65106.3,74807.2,65097.8,65110.4
2026-05-28 17:25:00,65167.9,74877.9,65191.8,65156.7
2026-05-28 17:30:00,65226.8,74945.6,65262.6,65210.1
2026-05-28 17:35:00,65293.8,75022.5,65380.1,65253.3
2026-05-28 17:40:00,65354.3,75092.1,65369.3,65347.2
2026-05-28 17:45:00,65367.9,75107.7,65424.2,65341.5
2026-05-28 17:50:00,65378.0,75119.3,65395.7,65369.6
2026-05-28 17:55:00,65393.8,75137.5,65366.1,65406.8
2026-05-28 18:00:00,65394.6,75138.4,65349.4,65415.8
2026-05-28 18:05:00,65315.0,75046.9,65302.6,65320.8
2026-05-28 18:10:00,65348.2,75085.0,65327.2,65358.0
2026-05-28 18:15:00,65399.1,75143.6,65443.0,65378.6
2026-05-28 18:20:00,65433.4,75183.0,65423.5,65438.0
2026-05-28 18:25:00,65483.8,75240.9,65540.8,65457.1
2026-05-28 18:30:00,65581.5,75353.2,65541.6,65600.3
2026-05-28 18:35:00,65665.1,75449.2,65659.6,65667.6
2026-05-28 18:40:00,65745.6,75541.7,65736.4,65749.9
2026-05-28 18:45:00,65780.6,75581.9,65843.6,65751.1
2026-05-28 18:50:00,65805.4,75610.4,65811.6,65802.4
2026-05-28 18:55:00,65782.5,75584.1,65783.1,65782.2
2026-05-28 19:00:00,65760.4,75558.8,65723.3,65777.8
2026-05-28 19:05:00,65733.8,75528.2,65726.6,65737.2
2026-05-28 19:10:00,65717.3,75509.2,65772.4,65691.5
2026-05-28 19:15:00,65721.3,75513.8,65769.2,65698.8
2026-05-28 19:20:00,65712.4,75503.5,65752.6,65693.6
2026-05-28 19:25:00,65677.3,75463.3,65643.7,65693.1
2026-05-28 19:30:00,65656.4,75439.2,65629.0,65669.3
2026-05-28 19:35:00,65648.6,75430.3,65629.8,65657.4
2026-05-28 19:40:00,65587.2,75359.7,65623.8,65570.0
2026-05-28 19:45:00,65558.1,75326.2,65530.0,65571.3
2026-05-28 19:50:00,65525.2,75288.5,65504.6,65534.9
2026-05-28 19:55:00,65434.6,75184.4,65489.8,65408.8
2026-05-28 20:00:00,65306.5,75037.2,65361.0,65281.0
2026-05-28 20:05:00,65220.3,74938.1,65198.8,65230.3
2026-05-28 20:10:00,65147.0,74853.9,65117.5,65160.8
2026-05-28 20:15:00,65091.3,74789.9,65106.7,65084.1
2026-05-28 20:20:00,65064.2,74758.8,65028.0,65081.2
2026-05-28 20:25:00,65060.4,74754.4,65022.7,65078.1
2026-05-28 20:30:00,65030.7,74720.3,64994.4,65047.7
2026-05-28 20:35:00,64903.3,74573.9,64916.9,64896.9
2026-05-28 20:40:00,64793.3,74447.5,64821.2,64780.3
2026-05-28 20:45:00,64715.5,74358.1,64731.4,64708.0
2026-05-28 20:50:00,64584.1,74207.2,64606.1,64573.8
2026-05-28 20:55:00,64420.0,74018.6,64489.9,64387.3
2026-05-28 21:00:00,64200.4,73766.2,64194.8,64203.0
2026-05-28 21:05:00,64078.1,73625.7,64077.6,64078.3
2026-05-28 21:10:00,63957.3,73486.9,63993.1,63940.5
2026-05-28 21:15:00,63817.2,73326.0,63801.2,63824.7
2026-05-28 21:20:00,63765.0,73266.0,63730.6,63781.2
2026-05-28 21:25:00,63674.5,73162.1,63632.8,63694.1
2026-05-28 21:30:00,63541.1,73008.8,63504.8,63558.2
2026-05-28 21:35:00,63410.6,72858.7,63406.3,63412.6
2026-05-28 21:40:00,63233.0,72654.7,63249.2,63225.4
2026-05-28 21:45:00,63080.5,72479.4,63133.4,63055.7
2026-05-28 21:50:00,62946.8,72325.9,62941.6,62949.2
2026-05-28 21:55:00,62818.2,72178.2,62854.4,62801.3
2026-05-28 22:00:00,62704.5,72047.5,62684.8,62713.7
2026-05-28 22:05:00,62821.0,72181.3,62809.1,62826.5
2026-05-28 22:10:00,62759.0,72110.1,62752.1,62762.2
2026-05-28 22:15:00,62653.9,71989.3,62694.0,62635.1
2026-05-28 22:20:00,62494.7,71806.4,62496.6,62493.7
2026-05-28 22:25:00,62372.3,71665.8,62379.6,62369.0
2026-05-28 22:30:00,62148.2,71408.3,62178.3,62134.1
2026-05-28 22:35:00,61992.0,71228.8,61982.2,61996.6
2026-05-28 22:40:00,61788.1,70994.5,61767.6,61797.7
2026-05-28 22:45:00,61554.0,70725.5,61576.9,61543.2
2026-05-28 22:50:00,61364.4,70507.7,61388.2,61353.3
2026-05-28 22:55:00,61168.4,70282.4,61197.6,61154.6
2026-05-28 23:00:00,61201.3,70320.3,61197.6,61203.0
2026-05-28 23:05:00,61551.8,70723.0,61549.3,61553.0
2026-05-28 23:10:00,61514.5,70680.1,61557.0,61494.6
2026-05-28 23:15:00,61327.5,70465.3,61296.0,61342.2
2026-05-28 23:20:00,61080.9,70182.0,61022.3,61108.4
2026-05-28 23:25:00,60830.3,69894.0,60817.0,60836.5
2026-05-28 23:30:00,60520.4,69537.9,60481.4,60538.6
2026-05-28 23:35:00,60188.3,69156.3,60230.7,60168.4
2026-05-28 23:40:00,59898.2,68823.1,59944.1,59876.7
2026-05-28 23:45:00,59593.3,68472.7,59538.4,59619.1
2026-05-28 23:50:00,59272.5,68104.1,59295.1,59261.9
2026-05-28 23:55:00,58895.3,67670.7,58947.3,58871.0
2026-05-29 00:00:00,58380.0,67078.6,58439.5,58352.1
2026-05-29 00:05:00,58245.8,66924.4,58200.4,58267.0
2026-05-29 00:10:00,57972.4,66610.3,57979.0,57969.3
2026-05-29 00:15:00,57706.7,66305.0,57702.0,57709.0
2026-05-29 00:20:00,57424.2,65980.4,57392.6,57439.0
2026-05-29 00:25:00,57106.1,65614.9,57122.1,57098.6
2026-05-29 00:30:00,56863.9,65336.7,56885.0,56854.0
2026-05-29 00:35:00,56691.8,65138.9,56674.9,56699.7
2026-05-29 00:40:00,56539.6,64964.0,56493.0,56561.4
2026-05-29 00:45:00,56357.1,64754.3,56310.4,56379.0
2026-05-29 00:50:00,56159.5,64527.3,56222.0,56130.3
2026-05-29 00:55:00,55932.7,64266.7,55995.6,55903.2
2026-05-29 01:00:00,55767.2,64076.5,55826.6,55739.4
2026-05-29 01:05:00,55688.5,63986.0,55674.6,55695.0
2026-05-29 01:10:00,55619.4,63906.7,55655.4,55602.6
2026-05-29 01:15:00,55597.9,63881.9,55544.0,55623.1
2026-05-29 01:20:00,55508.5,63779.2,55524.4,55501.0
2026-05-29 01:25:00,55453.8,63716.4,55432.3,55463.8
2026-05-29 01:30:00,55330.6,63574.8,55309.6,55340.4
2026-05-29 01:35:00,55256.8,63490.0,55231.6,55268.6
2026-05-29 01:40:00,55226.2,63454.9,55220.6,55228.7
2026-05-29 01:45:00,55121.8,63334.9,55107.1,55128.6
2026-05-29 01:50:00,55046.2,63248.1,55093.1,55024.2
2026-05-29 01:55:00,54985.2,63178.0,54959.7,54997.1
2026-05-29 02:00:00,54920.7,63103.9,54977.9,54893.9
2026-05-29 02:05:00,54929.6,63114.1,54899.9,54943.5
2026-05-29 02:10:00,54911.9,63093.7,54880.6,54926.5
2026-05-29 02:15:00,54910.2,63091.9,54877.7,54925.5
2026-05-29 02:20:00,54844.3,63016.1,54835.4,54848.4
2026-05-29 02:25:00,54745.6,62902.7,54724.4,54755.5
2026-05-29 02:30:00,54738.8,62894.9,54713.0,54750.9
2026-05-29 02:35:00,54756.1,62914.7,54734.0,54766.4
2026-05-29 02:40:00,54753.8,62912.2,54727.8,54766.0
2026-05-29 02:45:00,54734.0,62889.4,54733.5,54734.3
2026-05-29 02:50:00,54675.7,62822.4,54734.7,54648.0
2026-05-29 02:55:00,54637.1,62778.0,54611.4,54649.2
2026-05-29 03:00:00,54623.2,62762.1,54626.9,54621.5
2026-05-29 03:05:00,54669.5,62815.2,54667.3,54670.5
2026-05-29 03:10:00,54642.2,62783.9,54652.1,54637.6
2026-05-29 03:15:00,54641.4,62783.0,54643.8,54640.3
2026-05-29 03:20:00,54641.9,62783.6,54642.3,54641.7
2026-05-29 03:25:00,54645.8,62788.0,54646.0,54645.7
2026-05-29 03:30:00,54637.9,62779.0,54636.8,54638.5
2026-05-29 03:35:00,54661.0,62805.5,54661.8,54660.7
2026-05-29 03:40:00,54644.6,62786.7,54642.9,54645.4
2026-05-29 03:45:00,54646.4,62788.7,54648.4,54645.5
2026-05-29 03:50:00,54635.4,62776.1,54642.9,54631.9
2026-05-29 03:55:00,54638.6,62779.8,54642.6,54636.8
2026-05-29 04:00:00,54695.7,62845.4,54689.9,54698.4
2026-05-29 04:05:00,54747.3,62904.7,54750.0,54746.1
2026-05-29 04:10:00,54834.2,63004.5,54841.4,54830.9
2026-05-29 04:15:00,54835.9,63006.5,54835.3,54836.2
2026-05-29 04:20:00,54831.5,63001.4,54832.1,54831.2
2026-05-29 04:25:00,54839.4,63010.4,54838.7,54839.7
2026-05-29 04:30:00,54831.1,63001.0,54828.2,54832.5
2026-05-29 04:35:00,54866.8,63042.0,54868.9,54865.8
2026-05-29 04:40:00,54877.0,63053.7,54960.9,54837.7
2026-05-29 04:45:00,54998.8,63193.7,54959.1,55017.4
2026-05-29 04:50:00,55034.4,63234.6,55087.7,55009.5
2026-05-29 04:55:00,55095.6,63304.8,55086.6,55099.7
2026-05-29 05:00:00,55146.7,63363.5,55178.2,55131.9
2026-05-29 05:05:00,55345.4,63591.8,55351.1,55342.7
2026-05-29 05:10:00,55431.3,63690.6,55494.3,55401.9
2026-05-29 05:15:00,55484.9,63752.1,55476.5,55488.8
2026-05-29 05:20:00,55582.5,63864.3,55584.6,55581.5
2026-05-29 05:25:00,55623.0,63910.8,55686.3,55593.3
2026-05-29 05:30:00,55747.4,64053.8,55719.0,55760.7
2026-05-29 05:35:00,55897.0,64225.6,55886.2,55902.0
2026-05-29 05:40:00,55967.6,64306.8,55958.4,55971.9
2026-05-29 05:45:00,56114.7,64475.8,56039.8,56149.7
2026-05-29 05:50:00,56212.9,64588.7,56174.9,56230.8
2026-05-29 05:55:00,56307.2,64697.0,56290.3,56315.1
2026-05-29 06:00:00,56474.7,64889.5,56499.1,56463.3
2026-05-29 06:05:00,56734.8,65188.3,56816.9,56696.3
2026-05-29 06:10:00,56895.2,65372.6,56930.9,56878.6
2026-05-29 06:15:00,57076.6,65581.0,56993.6,57115.5
2026-05-29 06:20:00,57216.4,65741.6,57168.1,57239.0
2026-05-29 06:25:00,57334.3,65877.1,57342.4,57330.5
2026-05-29 06:30:00,57476.0,66039.9,57451.3,57487.6
2026-05-29 06:35:00,57679.0,66273.2,57675.8,57680.6
2026-05-29 06:40:00,57800.5,66412.8,57836.6,57783.6
2026-05-29 06:45:00,57915.2,66544.6,57929.8,57908.4
2026-05-29 06:50:00,58060.2,66711.1,58018.0,58079.9
2026-05-29 06:55:00,58192.7,66863.4,58199.4,58189.5
2026-05-29 07:00:00,58444.7,67153.0,58409.5,58461.3
2026-05-29 07:05:00,58791.5,67551.4,58798.1,58788.4
2026-05-29 07:10:00,59018.9,67812.8,59014.2,59021.2
2026-05-29 07:15:00,59191.9,68011.4,59183.3,59195.9
2026-05-29 07:20:00,59274.6,68106.5,59339.5,59244.2
2026-05-29 07:25:00,59428.2,68283.0,59450.1,59417.9
2026-05-29 07:30:00,59495.9,68360.8,59472.8,59506.7
2026-05-29 07:35:00,59615.9,68498.7,59644.2,59602.6
2026-05-29 07:40:00,59690.7,68584.7,59650.6,59709.5
2026-05-29 07:45:00,59743.4,68645.1,59726.7,59751.2
2026-05-29 07:50:00,59833.4,68748.6,59851.8,59824.8
2026-05-29 07:55:00,59890.8,68814.5,59933.2,59870.9
2026-05-29 08:00:00,60137.4,69097.9,60119.1,60146.0
2026-05-29 08:05:00,60492.5,69505.9,60538.6,60470.9
2026-05-29 08:10:00,60724.9,69772.9,60725.8,60724.5
2026-05-29 08:15:00,60966.8,70050.8,60948.8,60975.2
2026-05-29 08:20:00,61132.6,70241.4,61157.1,61121.1
2026-05-29 08:25:00,61275.0,70405.0,61257.3,61283.2
2026-05-29 08:30:00,61362.3,70505.3,61374.4,61356.6
2026-05-29 08:35:00,61478.2,70638.5,61513.6,61461.7
2026-05-29 08:40:00,61516.0,70681.9,61522.7,61512.9
2026-05-29 08:45:00,61537.2,70706.3,61496.6,61556.3
2026-05-29 08:50:00,61567.6,70741.1,61589.8,61557.2
2026-05-29 08:55:00,61556.9,70728.9,61586.4,61543.2
2026-05-29 09:00:00,61440.6,70595.3,61477.4,61423.4
2026-05-29 09:05:00,61462.9,70620.9,61529.3,61431.8
2026-05-29 09:10:00,61506.4,70670.8,61515.6,61502.1
2026-05-29 09:15:00,61489.6,70651.6,61541.5,61465.4
2026-05-29 09:20:00,61456.9,70614.0,61463.6,61453.8
2026-05-29 09:25:00,61459.8,70617.3,61467.6,61456.1
2026-05-29 09:30:00,61360.1,70502.8,61399.4,61341.7
2026-05-29 09:35:00,61244.5,70369.9,61303.1,61217.0
2026-05-29 09:40:00,61128.4,70236.6,61177.2,61105.6
2026-05-29 09:45:00,60994.5,70082.6,60967.4,61007.1
2026-05-29 09:50:00,60820.2,69882.4,60847.3,60807.5
2026-05-29 09:55:00,60617.6,69649.6,60635.7,60609.1
2026-05-29 10:00:00,60336.1,69326.1,60401.9,60305.2
2026-05-29 10:05:00,60221.9,69194.9,60294.1,60188.0
2026-05-29 10:10:00,60178.4,69144.9,60220.6,60158.6
2026-05-29 10:15:00,60221.5,69194.5,60222.0,60221.2
2026-05-29 10:20:00,60199.2,69168.8,60196.2,60200.6
2026-05-29 10:25:00,60139.7,69100.5,60189.2,60116.5
2026-05-29 10:30:00,60016.0,68958.3,60003.4,60021.8
2026-05-29 10:35:00,59954.6,68887.8,59946.8,59958.2
2026-05-29 10:40:00,59841.3,68757.7,59844.8,59839.7
2026-05-29 10:45:00,59768.1,68673.5,59759.8,59772.0
2026-05-29 10:50:00,59659.9,68549.3,59659.9,59659.9
2026-05-29 10:55:00,59615.5,68498.2,59582.0,59631.2
2026-05-29 11:00:00,59462.3,68322.2,59466.8,59460.3
2026-05-29 11:05:00,59369.6,68215.7,59426.6,59342.9
2026-05-29 11:10:00,59309.8,68147.0,59323.0,59303.7
2026-05-29 11:15:00,59293.2,68127.9,59250.1,59313.4
2026-05-29 11:20:00,59226.7,68051.5,59200.9,59238.8
2026-05-29 11:25:00,59179.6,67997.3,59105.8,59214.1
2026-05-29 11:30:00,59058.4,67858.1,59054.8,59060.1
2026-05-29 11:35:00,58965.2,67751.0,58885.1,59002.7
2026-05-29 11:40:00,58829.5,67595.1,58853.3,58818.4
2026-05-29 11:45:00,58593.2,67323.6,58687.2,58549.2
2026-05-29 11:50:00,58335.2,67027.1,58393.4,58307.9
2026-05-29 11:55:00,57962.1,66598.5,58044.6,57923.5
2026-05-29 12:00:00,57459.0,66020.4,57583.0,57400.9
2026-05-29 12:05:00,57463.0,66025.0,57416.7,57484.6
2026-05-29 12:10:00,57422.5,65978.5,57399.2,57433.5
2026-05-29 12:15:00,57372.9,65921.4,57397.3,57361.4
2026-05-29 12:20:00,57354.7,65900.5,57319.3,57371.2
2026-05-29 12:25:00,57370.3,65918.5,57290.0,57407.9
2026-05-29 12:30:00,57311.2,65850.6,57218.3,57354.8
2026-05-29 12:35:00,57331.5,65873.9,57337.8,57328.5
2026-05-29 12:40:00,57432.5,65990.0,57376.8,57458.7
2026-05-29 12:45:00,57522.5,66093.4,57507.5,57529.6
2026-05-29 12:50:00,57627.1,66213.5,57608.9,57635.6
2026-05-29 12:55:00,57808.5,66422.0,57761.8,57830.4
2026-05-29 13:00:00,58046.7,66695.7,58138.2,58003.9
2026-05-29 13:05:00,58295.8,66981.8,58376.7,58257.8
2026-05-29 13:10:00,58482.2,67196.1,58480.0,58483.3
2026-05-29 13:15:00,58625.9,67361.1,58624.9,58626.3
2026-05-29 13:20:00,58756.5,67511.2,58784.3,58743.4
2026-05-29 13:25:00,58939.5,67721.5,58889.8,58962.8
2026-05-29 13:30:00,59124.1,67933.6,59094.6,59137.9
2026-05-29 13:35:00,59335.2,68176.1,59298.2,59352.5
2026-05-29 13:40:00,59497.2,68362.2,59459.2,59515.0
2026-05-29 13:45:00,59611.6,68493.7,59639.6,59598.5
2026-05-29 13:50:00,59675.5,68567.2,59673.1,59676.7
2026-05-29 13:55:00,59737.5,68638.3,59774.9,59719.9
2026-05-29 14:00:00,59865.2,68785.2,59884.2,59856.4
2026-05-29 14:05:00,59943.4,68875.0,59968.8,59931.5
2026-05-29 14:10:00,60054.3,69002.4,60096.9,60034.3
2026-05-29 14:15:00,60138.8,69099.4,60177.6,60120.6
2026-05-29 14:20:00,60215.9,69188.1,60243.8,60202.9
2026-05-29 14:25:00,60375.4,69371.3,60353.1,60385.8
2026-05-29 14:30:00,60546.6,69568.1,60519.1,60559.5
2026-05-29 14:35:00,60651.0,69688.0,60630.7,60660.5
2026-05-29 14:40:00,60738.3,69788.3,60690.1,60760.9
2026-05-29 14:45:00,60846.8,69912.9,60806.4,60865.7
2026-05-29 14:50:00,60936.2,70015.6,60875.5,60964.6
2026-05-29 14:55:00,61023.9,70116.4,60979.4,61044.7
2026-05-29 15:00:00,61048.0,70144.1,61067.8,61038.7
2026-05-29 15:05:00,61085.9,70187.7,61158.5,61051.9
2026-05-29 15:10:00,61182.3,70298.5,61247.2,61151.9
2026-05-29 15:15:00,61309.7,70444.9,61399.8,61267.5
2026-05-29 15:20:00,61467.7,70626.4,61448.2,61476.9
2026-05-29 15:25:00,61638.3,70822.4,61672.5,61622.3
2026-05-29 15:30:00,61766.0,70969.1,61810.0,61745.4
2026-05-29 15:35:00,61933.9,71162.1,61898.1,61950.7
2026-05-29 15:40:00,62101.2,71354.3,62101.4,62101.2
2026-05-29 15:45:00,62287.4,71568.2,62200.9,62327.8
2026-05-29 15:50:00,62398.0,71695.3,62393.5,62400.1
2026-05-29 15:55:00,62539.5,71857.9,62545.6,62536.7
2026-05-29 16:00:00,62604.6,71932.7,62586.3,62613.3
2026-05-29 16:05:00,62606.0,71934.3,62666.2,62577.8
2026-05-29 16:10:00,62723.5,72069.3,62789.0,62692.8
2026-05-29 16:15:00,62866.9,72234.1,62890.9,62855.7
2026-05-29 16:20:00,63055.6,72450.9,63074.3,63046.9
2026-05-29 16:25:00,63224.9,72645.4,63280.1,63199.0
2026-05-29 16:30:00,63320.7,72755.5,63316.4,63322.8
2026-05-29 16:35:00,63415.8,72864.8,63402.0,63422.3
2026-05-29 16:40:00,63537.5,73004.6,63527.0,63542.4
2026-05-29 16:45:00,63696.3,73187.1,63692.9,63698.0
2026-05-29 16:50:00,63739.0,73236.1,63765.7,63726.5
2026-05-29 16:55:00,63808.4,73315.8,63833.7,63796.5
2026-05-29 17:00:00,63848.1,73361.5,63872.5,63836.6
2026-05-29 17:05:00,63869.5,73386.0,63831.7,63887.2
2026-05-29 17:10:00,63978.6,73511.4,63960.0,63987.3
2026-05-29 17:15:00,64073.7,73620.6,64070.8,64075.0
2026-05-29 17:20:00,64134.3,73690.3,64255.6,64077.5
2026-05-29 17:25:00,64237.7,73809.1,64246.3,64233.6
2026-05-29 17:30:00,64299.9,73880.5,64299.4,64300.1
2026-05-29 17:35:00,64418.4,74016.8,64405.4,64424.6
2026-05-29 17:40:00,64498.2,74108.5,64485.3,64504.3
2026-05-29 17:45:00,64614.0,74241.5,64597.2,64621.9
2026-05-29 17:50:00,64673.0,74309.3,64674.1,64672.5
2026-05-29 17:55:00,64731.8,74376.8,64747.2,64724.5
2026-05-29 18:00:00,64782.2,74434.8,64747.5,64798.5
2026-05-29 18:05:00,64782.7,74435.4,64795.0,64777.0
2026-05-29 18:10:00,64840.0,74501.1,64872.8,64824.6
2026-05-29 18:15:00,64893.5,74562.6,64895.3,64892.7
2026-05-29 18:20:00,64942.2,74618.6,64938.0,64944.2
2026-05-29 18:25:00,65001.3,74686.5,65089.4,64960.0
2026-05-29 18:30:00,65083.3,74780.8,65086.6,65081.8
2026-05-29 18:35:00,65152.4,74860.1,65173.7,65142.4
2026-05-29 18:40:00,65159.4,74868.2,65234.0,65124.5
2026-05-29 18:45:00,65150.8,74858.3,65219.3,65118.7
2026-05-29 18:50:00,65115.8,74818.1,65188.2,65082.0
2026-05-29 18:55:00,65072.1,74767.8,65088.1,65064.5
2026-05-29 19:00:00,65064.0,74758.6,65044.8,65073.0
2026-05-29 19:05:00,65035.0,74725.2,65053.4,65026.4
2026-05-29 19:10:00,64993.6,74677.6,64988.0,64996.2
2026-05-29 19:15:00,64994.9,74679.1,64972.4,65005.4
2026-05-29 19:20:00,64991.5,74675.3,64971.4,65001.0
2026-05-29 19:25:00,64967.9,74648.1,64966.1,64968.8
2026-05-29 19:30:00,64958.5,74637.3,64954.6,64960.3
2026-05-29 19:35:00,64904.7,74575.5,64954.0,64881.7
2026-05-29 19:40:00,64869.2,74534.7,64847.0,64879.6
2026-05-29 19:45:00,64871.9,74537.8,64852.7,64880.8
2026-05-29 19:50:00,64834.0,74494.2,64814.1,64843.3
2026-05-29 19:55:00,64766.6,74416.8,64706.2,64794.9
